response,pairA_1,pairA_2,pairB_1,pairB_2,subject
0,0.698131701,2.617993878,-0.610865238,-0.523598776,3
0,1.221730476,-2.530727415,-1.919862177,-1.745329252,3
0,2.268928028,-1.658062789,-0.174532925,0.523598776,3
1,-0.785398163,-0.34906585,1.832595715,-2.879793266,3
1,-2.967059728,-2.792526803,-1.483529864,-1.221730476,3
1,0.087266463,-3.141592654,-3.054326191,0,3
1,-2.094395102,-0.34906585,-0.261799388,0.959931089,3
1,2.181661565,2.705260341,-2.268928028,-1.745329252,3
1,0.436332313,0.610865238,1.658062789,2.181661565,3
1,2.094395102,2.530727415,0.523598776,0.959931089,3
0,-2.00712864,0.261799388,-2.792526803,-2.705260341,3
0,-0.436332313,1.221730476,-2.705260341,-2.617993878,3
0,2.094395102,2.792526803,0.959931089,1.745329252,3
0,-0.959931089,0.959931089,2.268928028,-1.134464014,3
1,-1.396263402,-0.436332313,1.570796327,-1.919862177,3
0,-1.396263402,0.872664626,-3.141592654,-2.792526803,3
0,2.268928028,-2.617993878,-2.443460953,-2.094395102,3
0,0.610865238,0.872664626,-2.967059728,-1.396263402,3
1,-0.523598776,0.698131701,2.879793266,-0.610865238,3
1,-2.705260341,-1.570796327,0.785398163,2.879793266,3
1,0.34906585,0.872664626,2.879793266,-2.617993878,3
1,0.34906585,0.436332313,1.570796327,2.443460953,3
0,1.221730476,2.35619449,-2.967059728,-2.268928028,3
0,-0.261799388,2.00712864,-2.530727415,-2.35619449,3
1,-0.872664626,0.436332313,2.00712864,-2.00712864,3
0,1.308996939,-2.792526803,-1.134464014,-0.698131701,3
0,0.785398163,2.00712864,-2.967059728,0.261799388,3
0,1.134464014,2.792526803,0.34906585,1.047197551,3
0,1.396263402,2.094395102,-0.872664626,-0.436332313,3
0,2.530727415,-2.094395102,-0.959931089,-0.34906585,3
1,1.221730476,1.832595715,-1.832595715,0.261799388,3
1,-1.221730476,-0.698131701,2.35619449,-2.35619449,3
1,-0.785398163,-0.698131701,-2.617993878,-1.221730476,3
0,3.054326191,-1.047197551,-0.34906585,1.047197551,3
1,-0.436332313,-0.34906585,1.658062789,1.745329252,3
1,-2.705260341,-2.268928028,1.658062789,2.35619449,3
0,-1.308996939,-0.261799388,2.792526803,2.967059728,3
1,-2.35619449,-1.396263402,1.134464014,2.792526803,3
1,3.054326191,-2.181661565,-0.959931089,1.919862177,3
1,0.872664626,1.658062789,-0.261799388,0.523598776,3
0,-0.610865238,2.443460953,2.530727415,-0.698131701,3
0,2.530727415,-1.308996939,1.745329252,2.094395102,3
1,1.832595715,2.00712864,-2.443460953,0,3
1,-2.530727415,-2.181661565,-0.785398163,0.174532925,3
0,-2.35619449,0.872664626,2.094395102,-3.141592654,3
1,2.443460953,-2.967059728,-1.308996939,1.134464014,3
1,-2.705260341,-1.221730476,0.174532925,2.181661565,3
0,-2.35619449,-0.34906585,2.268928028,2.792526803,3
0,0.610865238,1.396263402,1.919862177,2.268928028,3
1,-0.174532925,0.436332313,-2.443460953,-1.570796327,3
1,0.785398163,1.047197551,1.308996939,-2.792526803,3
0,-2.530727415,0.523598776,1.134464014,1.396263402,3
1,-1.570796327,-1.221730476,-2.705260341,-2.181661565,3
0,0.174532925,0.959931089,-1.047197551,-0.959931089,3
0,2.094395102,-2.792526803,0.872664626,1.308996939,3
1,1.221730476,1.483529864,-2.879793266,-1.047197551,3
1,-0.785398163,-0.610865238,-0.523598776,0.34906585,3
0,-2.268928028,-0.959931089,1.134464014,1.308996939,3
0,-1.221730476,0.087266463,2.35619449,-2.530727415,3
0,2.00712864,-3.054326191,-1.570796327,-1.396263402,3
1,0.087266463,0.523598776,2.792526803,-2.792526803,3
1,-2.705260341,-2.617993878,1.221730476,-3.054326191,3
1,-0.523598776,-0.34906585,-2.792526803,-0.610865238,3
0,0.436332313,1.396263402,2.268928028,2.967059728,3
0,-0.785398163,0.087266463,-3.141592654,-1.570796327,3
0,2.094395102,-1.570796327,-0.872664626,0.34906585,3
1,-0.785398163,0.34906585,-2.181661565,-1.483529864,3
0,-0.959931089,-0.872664626,-1.396263402,-1.308996939,3
0,2.00712864,2.967059728,-2.879793266,-1.658062789,3
1,-2.967059728,-2.268928028,-2.094395102,0.959931089,3
1,-2.00712864,-1.832595715,-2.879793266,-2.268928028,3
0,1.745329252,-2.530727415,-2.443460953,-2.094395102,3
1,2.879793266,-2.792526803,-2.705260341,-1.221730476,3
0,-2.00712864,-0.959931089,2.792526803,-3.141592654,3
0,1.483529864,-2.094395102,-1.745329252,-1.221730476,3
0,0.436332313,-2.879793266,-2.879793266,0.261799388,3
1,-3.054326191,-1.483529864,2.35619449,-3.141592654,3
0,1.570796327,2.094395102,-0.261799388,-0.174532925,3
0,1.919862177,-2.967059728,0.174532925,1.745329252,3
0,-1.396263402,-0.872664626,-0.174532925,0.087266463,3
1,-0.698131701,0.610865238,2.268928028,-2.181661565,3
1,0.523598776,1.047197551,1.570796327,-3.054326191,3
1,-2.530727415,-2.443460953,0,1.745329252,3
1,0.34906585,1.221730476,1.570796327,-2.705260341,3
0,-1.745329252,-0.261799388,2.705260341,2.792526803,3
1,-1.919862177,-0.610865238,2.00712864,-2.268928028,3
1,-0.174532925,1.134464014,-2.967059728,-1.221730476,3
1,0.610865238,1.047197551,2.879793266,-1.134464014,3
0,-0.872664626,0.087266463,-2.705260341,-2.617993878,3
0,-2.00712864,-0.261799388,0.087266463,1.919862177,3
1,0.698131701,1.483529864,-2.967059728,0.261799388,3
0,2.00712864,2.35619449,-1.308996939,-1.047197551,3
1,-3.141592654,-2.967059728,0,1.221730476,3
0,-1.221730476,1.483529864,2.00712864,2.181661565,3
1,0,0.087266463,0.698131701,3.054326191,3
1,1.308996939,1.396263402,2.617993878,-2.617993878,3
0,-0.261799388,2.705260341,3.054326191,-1.047197551,3
1,2.705260341,-1.570796327,-0.785398163,0.436332313,3
1,1.658062789,2.268928028,-1.396263402,0.34906585,3
1,-0.523598776,-0.436332313,-2.705260341,-0.698131701,3
1,-2.879793266,-2.705260341,0.523598776,1.919862177,3
0,-0.34906585,0.785398163,-1.570796327,-0.523598776,3
1,0.523598776,0.872664626,1.047197551,-2.443460953,3
1,-2.35619449,-2.094395102,2.094395102,3.054326191,3
1,0.436332313,1.396263402,1.483529864,-2.530727415,3
0,1.658062789,-1.832595715,-0.261799388,-0.174532925,3
1,1.134464014,1.658062789,-1.134464014,-0.261799388,3
1,-1.308996939,-0.785398163,1.570796327,-1.745329252,3
0,-2.268928028,-1.134464014,0.959931089,1.658062789,3
0,-0.34906585,1.047197551,-1.134464014,-0.785398163,3
1,-0.610865238,2.530727415,2.530727415,-0.785398163,3
1,-2.967059728,-2.792526803,0.34906585,0.698131701,3
1,2.617993878,2.879793266,2.967059728,-2.35619449,3
0,-1.483529864,0.087266463,-2.967059728,-2.094395102,3
1,0.34906585,1.658062789,2.00712864,-2.705260341,3
1,1.745329252,2.181661565,-2.181661565,-1.308996939,3
1,-1.134464014,0.087266463,2.00712864,-1.221730476,3
0,-2.617993878,-2.094395102,-1.308996939,-0.785398163,3
1,1.221730476,2.268928028,-2.268928028,-0.523598776,3
1,-1.745329252,-1.658062789,-3.054326191,-2.967059728,3
1,0.261799388,0.872664626,2.094395102,-2.094395102,3
1,-1.570796327,-0.698131701,0,0.087266463,3
0,0.959931089,-3.141592654,-1.832595715,-1.483529864,3
1,-1.658062789,0.261799388,2.530727415,-2.268928028,3
1,1.134464014,1.308996939,-2.705260341,-2.268928028,3
0,-0.610865238,2.443460953,-2.617993878,-1.919862177,3
1,2.443460953,2.617993878,-1.047197551,-0.523598776,3
1,-2.967059728,-2.443460953,-2.35619449,-0.959931089,3
1,2.967059728,3.054326191,-2.094395102,-1.221730476,3
0,-2.530727415,0.261799388,1.047197551,1.832595715,3
1,-2.617993878,-2.530727415,-1.919862177,-1.134464014,3
0,0.523598776,1.134464014,1.919862177,2.530727415,3
0,-0.34906585,2.530727415,2.792526803,3.054326191,3
1,2.443460953,-2.443460953,-2.00712864,0.34906585,3
0,1.308996939,2.879793266,-2.35619449,-1.658062789,3
0,1.919862177,-2.792526803,0,1.396263402,3
0,-2.530727415,-1.047197551,-0.959931089,0.174532925,4
0,-3.054326191,-2.00712864,-1.396263402,-0.523598776,4
0,-2.094395102,-0.872664626,0.174532925,1.308996939,4
1,-1.919862177,-1.047197551,1.047197551,2.443460953,4
1,1.658062789,1.832595715,2.268928028,-1.221730476,4
0,-0.959931089,0.523598776,2.879793266,-2.705260341,4
0,0.087266463,1.570796327,1.745329252,2.705260341,4
0,2.268928028,-2.181661565,1.483529864,1.832595715,4
0,-2.617993878,-0.174532925,0.261799388,1.483529864,4
1,2.879793266,-1.832595715,-0.523598776,0.959931089,4
1,1.658062789,1.832595715,-1.221730476,0.261799388,4
0,-2.792526803,-1.483529864,2.705260341,-2.879793266,4
1,-1.221730476,1.047197551,1.745329252,-2.792526803,4
0,0,0.698131701,2.094395102,2.705260341,4
0,-2.35619449,-0.959931089,2.268928028,3.054326191,4
0,2.181661565,-1.919862177,-1.221730476,-1.047197551,4
1,1.483529864,2.00712864,-3.054326191,-2.094395102,4
1,-0.523598776,0.174532925,1.919862177,-1.308996939,4
1,-1.396263402,-0.610865238,1.483529864,-2.705260341,4
1,2.35619449,2.530727415,1.308996939,1.745329252,4
0,0.785398163,-2.792526803,0.087266463,0.436332313,4
0,-0.698131701,0.174532925,1.134464014,1.745329252,4
0,-0.959931089,0.959931089,1.308996939,2.35619449,4
1,2.181661565,3.054326191,-0.698131701,0,4
1,-2.268928028,-1.570796327,0,2.792526803,4
0,2.705260341,-0.872664626,0.610865238,1.396263402,4
0,-1.047197551,1.832595715,-2.617993878,-2.094395102,4
0,0.698131701,2.00712864,2.094395102,2.181661565,4
0,2.094395102,-1.221730476,-0.436332313,0.610865238,4
1,2.094395102,2.967059728,-2.00712864,-0.523598776,4
0,-0.261799388,0.610865238,1.221730476,2.00712864,4
1,0.087266463,0.872664626,-1.308996939,-1.047197551,4
0,2.00712864,-2.705260341,-1.134464014,0,4
1,2.705260341,-1.221730476,-0.174532925,1.483529864,4
0,0.959931089,1.832595715,-1.570796327,-1.047197551,4
0,-2.530727415,0.523598776,0.523598776,-2.617993878,4
0,0.261799388,1.396263402,-1.832595715,0.174532925,4
0,-0.959931089,1.221730476,-2.35619449,-1.570796327,4
1,2.181661565,2.792526803,0.523598776,2.00712864,4
1,-1.570796327,0.610865238,-2.879793266,-1.919862177,4
1,-1.832595715,-0.436332313,2.00712864,-2.181661565,4
0,-2.00712864,-0.523598776,-2.705260341,-2.35619449,4
1,-2.530727415,-1.570796327,0.087266463,2.879793266,4
1,1.745329252,2.35619449,-1.832595715,-0.523598776,4
1,-2.967059728,-2.792526803,-2.35619449,0.261799388,4
0,1.134464014,-3.054326191,-2.443460953,-2.268928028,4
0,-3.054326191,-1.483529864,1.134464014,2.268928028,4
0,-0.785398163,1.745329252,-3.054326191,-2.00712864,4
1,-0.698131701,0.261799388,-3.054326191,-1.221730476,4
0,-0.436332313,0.261799388,-1.483529864,-0.698131701,4
1,-0.261799388,0.523598776,1.483529864,-2.967059728,4
1,-0.523598776,-0.261799388,1.308996939,-2.35619449,4
0,3.054326191,-2.879793266,-1.919862177,-1.570796327,4
0,0.872664626,1.919862177,-1.745329252,-0.959931089,4
0,1.483529864,2.443460953,-3.054326191,-2.879793266,4
1,-2.00712864,-1.658062789,1.832595715,2.443460953,4
0,-0.698131701,2.181661565,-2.967059728,-1.134464014,4
1,-1.134464014,-0.610865238,1.134464014,2.617993878,4
0,0.698131701,1.396263402,-2.181661565,-1.047197551,4
0,2.094395102,-2.181661565,1.047197551,1.570796327,4
0,-2.967059728,-1.832595715,-0.959931089,-0.698131701,4
1,-2.094395102,-1.396263402,-0.261799388,2.181661565,4
1,3.054326191,-0.872664626,0.261799388,1.570796327,4
1,-0.872664626,-0.785398163,-1.483529864,-1.308996939,4
0,0.34906585,1.396263402,-2.094395102,-0.174532925,4
1,-1.832595715,-0.872664626,0.436332313,0.959931089,4
1,-2.00712864,0.087266463,1.308996939,-2.967059728,4
1,-1.483529864,-0.698131701,0.087266463,0.872664626,4
0,-0.261799388,0.698131701,1.570796327,1.745329252,4
1,-2.00712864,-1.047197551,0.523598776,-2.705260341,4
1,-0.959931089,2.094395102,2.094395102,-1.134464014,4
0,-2.094395102,-0.959931089,1.658062789,2.181661565,4
1,2.879793266,-3.141592654,-0.959931089,2.268928028,4
0,0.959931089,2.617993878,-0.872664626,0.610865238,4
0,0.34906585,1.308996939,-2.094395102,-0.785398163,4
1,-1.570796327,-1.396263402,-3.054326191,-2.792526803,4
0,-1.745329252,0,-3.054326191,-2.705260341,4
1,-3.141592654,-0.785398163,-0.174532925,2.792526803,4
1,-1.308996939,-0.785398163,-3.141592654,-3.054326191,4
0,1.745329252,-1.832595715,0,1.134464014,4
1,-1.832595715,-1.658062789,0.261799388,3.054326191,4
0,0.959931089,2.00712864,-1.919862177,0.087266463,4
1,2.00712864,2.967059728,-3.141592654,-2.617993878,4
0,2.530727415,-2.967059728,-1.745329252,-1.658062789,4
0,2.705260341,-2.879793266,1.047197551,1.483529864,4
0,-0.959931089,-0.523598776,2.094395102,2.530727415,4
1,-1.832595715,-0.523598776,1.047197551,-2.967059728,4
0,-1.047197551,0.261799388,1.396263402,1.832595715,4
1,1.483529864,2.967059728,-2.181661565,-1.221730476,4
0,3.054326191,-2.967059728,2.443460953,2.792526803,4
1,-1.396263402,-0.610865238,2.617993878,2.792526803,4
1,-2.181661565,-1.832595715,-1.221730476,0.436332313,4
1,1.658062789,2.35619449,-1.919862177,-0.261799388,4
1,1.570796327,-3.054326191,-1.745329252,1.221730476,4
1,2.35619449,2.705260341,2.792526803,-3.141592654,4
1,-1.832595715,-1.570796327,0.610865238,1.658062789,4
1,-2.705260341,-0.785398163,-0.610865238,2.00712864,4
1,-2.268928028,-0.698131701,-0.436332313,0.872664626,4
0,1.308996939,-3.141592654,-1.745329252,-0.785398163,4
0,1.221730476,2.00712864,2.705260341,3.054326191,4
1,-1.134464014,-0.872664626,2.617993878,-2.705260341,4
1,0.872664626,1.919862177,2.879793266,-2.705260341,4
0,-3.054326191,-0.174532925,2.617993878,2.705260341,4
0,-2.967059728,-2.705260341,2.268928028,2.35619449,4
0,2.35619449,-2.705260341,0.261799388,0.610865238,4
1,-1.396263402,1.658062789,1.745329252,-1.483529864,4
1,2.705260341,-2.530727415,0,1.745329252,4
0,-0.785398163,-0.261799388,-1.832595715,-1.483529864,4
0,0.34906585,1.570796327,-1.483529864,-0.698131701,4
1,-0.34906585,0.698131701,2.967059728,-2.00712864,4
1,0.785398163,2.00712864,-2.530727415,-1.047197551,4
0,1.658062789,-2.792526803,-2.181661565,-2.00712864,4
1,1.745329252,2.094395102,2.617993878,-1.919862177,4
0,-2.443460953,-1.919862177,1.658062789,2.181661565,4
0,0.610865238,2.00712864,2.879793266,-3.141592654,4
0,-0.261799388,0.436332313,2.00712864,2.792526803,4
0,-2.443460953,-2.00712864,-0.34906585,-0.174532925,4
1,0.959931089,2.094395102,-3.054326191,-1.047197551,4
1,1.396263402,2.268928028,-3.054326191,-1.832595715,4
1,2.879793266,-2.181661565,-1.396263402,0.436332313,4
1,-2.094395102,-0.698131701,-0.174532925,2.443460953,4
0,-1.570796327,1.047197551,-2.705260341,-2.617993878,4
1,-2.879793266,-2.530727415,0.087266463,1.919862177,4
1,3.054326191,-2.181661565,-1.832595715,-0.436332313,4
0,-2.705260341,-0.436332313,2.617993878,2.879793266,4
0,-0.785398163,-0.34906585,-2.00712864,-1.396263402,4
1,0.436332313,0.698131701,0.785398163,2.35619449,4
0,3.054326191,-1.919862177,-0.436332313,1.134464014,4
0,0,0.087266463,0.959931089,1.658062789,4
1,1.658062789,1.919862177,2.617993878,-2.35619449,4
1,0.174532925,1.221730476,2.443460953,-2.705260341,4
1,-2.967059728,-0.785398163,1.570796327,-3.141592654,4
1,-2.268928028,-1.832595715,2.530727415,-2.705260341,4
1,-3.141592654,-2.879793266,0.087266463,0.959931089,4
0,-2.181661565,0.34906585,1.308996939,1.570796327,4
0,2.268928028,-1.483529864,-1.047197551,0.087266463,4
1,1.483529864,2.443460953,2.617993878,-0.959931089,4
0,-2.705260341,-0.959931089,2.35619449,2.617993878,4
1,-1.919862177,-1.047197551,0.698131701,2.792526803,4
1,-2.443460953,-2.268928028,1.221730476,-2.967059728,4
0,-1.396263402,1.658062789,1.745329252,-1.483529864,4
0,-0.785398163,2.00712864,-1.832595715,-1.745329252,4
1,-1.745329252,-1.308996939,0.174532925,1.483529864,4
1,-0.610865238,0,1.832595715,-1.658062789,4
1,2.443460953,2.530727415,-2.792526803,-2.443460953,4
0,-1.658062789,0.087266463,2.00712864,2.443460953,4
1,-1.832595715,-1.745329252,0.436332313,2.879793266,4
0,3.054326191,-1.570796327,0.523598776,2.181661565,4
1,-0.523598776,-0.261799388,2.879793266,-1.396263402,4
1,-2.792526803,-1.745329252,1.658062789,2.094395102,4
1,0.610865238,0.872664626,2.443460953,-2.181661565,4
1,-1.221730476,-1.047197551,2.879793266,-2.967059728,4
1,-1.658062789,-1.396263402,-1.047197551,0.698131701,4
0,1.221730476,2.094395102,-2.967059728,-2.705260341,4
1,0.785398163,1.221730476,2.181661565,-2.094395102,4
0,2.268928028,-2.443460953,-1.483529864,-1.396263402,4
1,1.919862177,2.00712864,-1.221730476,-0.261799388,4
1,2.35619449,-2.094395102,-0.34906585,0.872664626,4
1,1.483529864,1.919862177,-1.745329252,-0.174532925,4
0,0.174532925,-3.141592654,-2.443460953,0.087266463,4
1,-0.523598776,-0.436332313,-2.530727415,-2.094395102,4
1,2.967059728,-3.141592654,-0.523598776,0.959931089,4
1,1.483529864,1.832595715,-2.35619449,-0.174532925,4
0,-1.658062789,0.174532925,0.610865238,1.396263402,4
0,-2.879793266,0.087266463,1.483529864,-3.141592654,4
0,0.523598776,1.570796327,-1.570796327,0,4
0,-2.530727415,-2.00712864,-1.570796327,-0.610865238,4
1,2.879793266,-2.617993878,1.483529864,2.705260341,4
1,-1.658062789,-0.610865238,0.174532925,1.832595715,4
0,0.959931089,1.221730476,-1.308996939,-0.34906585,4
1,-2.181661565,-2.00712864,-3.141592654,-2.705260341,4
1,2.967059728,-2.967059728,1.047197551,2.530727415,4
1,1.396263402,1.745329252,-0.436332313,0.087266463,4
1,1.658062789,-3.141592654,0.436332313,1.396263402,4
0,2.35619449,-2.792526803,-2.443460953,-1.745329252,4
0,-0.959931089,2.094395102,2.181661565,-1.047197551,4
0,0.174532925,1.570796327,-3.054326191,-2.967059728,4
1,2.268928028,-3.054326191,-1.745329252,-0.436332313,4
0,2.879793266,-2.181661565,-0.785398163,-0.610865238,4
0,-2.443460953,-2.00712864,0.261799388,1.919862177,4
1,-1.047197551,0.261799388,2.967059728,-1.483529864,4
0,-2.617993878,-1.570796327,2.443460953,2.617993878,4
0,2.705260341,-1.483529864,1.570796327,2.443460953,4
0,0.261799388,1.047197551,-1.221730476,-0.959931089,4
0,0.34906585,2.792526803,-1.919862177,-0.523598776,4
0,0.523598776,3.054326191,-2.617993878,-1.308996939,4
0,2.792526803,-2.530727415,1.134464014,1.308996939,4
0,-2.705260341,-0.785398163,-0.610865238,0.261799388,4
0,-2.617993878,-1.919862177,-0.959931089,1.483529864,4
0,0.872664626,2.443460953,-2.35619449,-0.610865238,4
0,-0.34906585,0.523598776,1.919862177,2.35619449,4
1,-2.00712864,-1.483529864,-1.308996939,0.785398163,4
1,2.35619449,2.705260341,-1.658062789,1.396263402,4
1,-1.919862177,-1.832595715,1.221730476,2.00712864,4
1,-2.00712864,-1.047197551,-3.141592654,-2.967059728,4
1,2.617993878,-2.705260341,1.658062789,2.00712864,4
0,0.698131701,1.745329252,-1.396263402,-0.872664626,4
1,-1.483529864,-0.959931089,-2.967059728,-2.094395102,4
0,-0.34906585,1.308996939,-2.617993878,-1.396263402,4
0,-0.872664626,1.308996939,-3.141592654,-2.879793266,4
0,-1.396263402,-0.261799388,0.785398163,1.396263402,4
1,0.523598776,0.785398163,1.308996939,2.268928028,5
1,-3.141592654,-3.054326191,-0.698131701,1.396263402,5
1,-0.34906585,-0.174532925,2.00712864,-2.617993878,5
1,-0.523598776,-0.436332313,2.705260341,-1.832595715,5
1,1.570796327,-3.141592654,-0.610865238,1.134464014,5
0,2.705260341,-2.443460953,1.570796327,2.094395102,5
0,-0.610865238,0,0.261799388,2.443460953,5
0,2.00712864,-2.617993878,-0.34906585,-0.261799388,5
1,2.967059728,-3.141592654,-1.308996939,-0.174532925,5
0,2.705260341,-3.141592654,1.570796327,1.832595715,5
1,-1.396263402,-1.221730476,0.959931089,1.221730476,5
1,-3.054326191,-2.967059728,-0.872664626,0.174532925,5
0,1.832595715,2.094395102,-0.174532925,0.087266463,5
1,2.094395102,2.792526803,2.879793266,-1.221730476,5
1,0.087266463,0.436332313,2.792526803,-1.570796327,5
1,1.570796327,1.919862177,-2.35619449,-1.832595715,5
1,0.34906585,1.919862177,-2.617993878,0.261799388,5
0,-0.959931089,1.221730476,1.396263402,3.054326191,5
1,-2.181661565,-1.919862177,0.087266463,1.221730476,5
1,1.658062789,2.094395102,-2.443460953,-0.785398163,5
0,-0.523598776,1.134464014,-2.879793266,-1.745329252,5
1,2.443460953,2.530727415,-1.658062789,-0.261799388,5
0,1.919862177,-1.745329252,-0.785398163,1.047197551,5
0,0.087266463,0.34906585,-1.658062789,-1.570796327,5
1,-2.967059728,-2.705260341,-0.523598776,1.832595715,5
0,-0.610865238,1.483529864,2.35619449,2.879793266,5
0,-0.698131701,1.134464014,-2.268928028,-1.396263402,5
1,-2.792526803,-2.268928028,-2.181661565,-0.698131701,5
1,2.00712864,-2.967059728,-1.570796327,1.047197551,5
0,0,1.832595715,-2.268928028,-1.745329252,5
1,-2.35619449,-1.919862177,2.792526803,-2.967059728,5
0,2.268928028,2.443460953,-1.134464014,-0.610865238,5
1,1.832595715,2.443460953,-0.610865238,1.396263402,5
1,1.134464014,1.919862177,-2.35619449,0.785398163,5
1,2.530727415,-3.141592654,-0.785398163,0.087266463,5
1,-2.35619449,0.872664626,0.959931089,-2.35619449,5
0,2.705260341,-2.705260341,-1.221730476,-0.261799388,5
0,-1.658062789,-0.436332313,1.134464014,1.396263402,5
0,1.483529864,-2.617993878,-0.523598776,0.261799388,5
1,-2.879793266,-1.745329252,2.094395102,3.054326191,5
0,2.792526803,-2.705260341,0.087266463,1.658062789,5
0,0.34906585,1.483529864,-2.35619449,0.174532925,5
0,1.658062789,2.617993878,-2.268928028,-2.181661565,5
